detection_id,signal_date,symbol,company_name,signal_close,signal_volume,selector_id,selector_name,model_period,status,entry_date,entry_open,fifth_xtks_exit_date,fifth_xtks_exit_close,gross_return,one_hundred_shares_pl_yen,med_ret5,med_ret1,ret10,volr20,body_pct,rank_volr20,rank_body_pct,mean_rank,tail_cdf,tail_p,source_scope,source_sha256,signal_discord_url,notified_at,fundamental_status,fundamental_discord_url,fundamental_html,created_at,updated_at
2024-07-25|4935|volr20_low,2024-07-25,4935,リベルタ,,,volr20_low,出来高沈静リバウンド,2024-07,mature,2024-07-26,201,2024-08-01,202.399993896,0.0069651437636,139.999389648,-0.0299212598425,,0.417808219178,0.470310248431,0.374999874517,0.25,1,0.625,0.999086203095,0.818797,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-07-26|7776|body_pct_low,2024-07-26,7776,セルシード,,,body_pct_low,陰線沈み込みリバウンド,2024-07,mature,2024-07-29,555,2024-08-02,566,0.0198198198198,1100,-0.0257575757576,,-0.447280799112,0.913851837707,0.958904109589,1,1,1,0.999838181798,0.847248,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-07-26|7776|dual_top1_agreement,2024-07-26,7776,セルシード,,,dual_top1_agreement,2条件一致リバウンド,2024-07,mature,2024-07-29,555,2024-08-02,566,0.0198198198198,1100,-0.0257575757576,,-0.447280799112,0.913851837707,0.958904109589,1,1,1,0.999838181798,0.847248,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-07-26|7776|dual_top1_agreement_g3_no_acute_selloff,2024-07-26,7776,セルシード,,,dual_top1_agreement_g3_no_acute_selloff,地合い安定・2条件一致,2024-07,mature,2024-07-29,555,2024-08-02,566,0.0198198198198,1100,-0.0257575757576,,-0.447280799112,0.913851837707,0.958904109589,1,1,1,0.999838181798,0.847248,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-07-26|7776|mean_rank_volr20_body_pct,2024-07-26,7776,セルシード,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-07,mature,2024-07-29,555,2024-08-02,566,0.0198198198198,1100,-0.0257575757576,,-0.447280799112,0.913851837707,0.958904109589,1,1,1,0.999838181798,0.847248,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-07-26|7776|volr20_low,2024-07-26,7776,セルシード,,,volr20_low,出来高沈静リバウンド,2024-07,mature,2024-07-29,555,2024-08-02,566,0.0198198198198,1100,-0.0257575757576,,-0.447280799112,0.913851837707,0.958904109589,1,1,1,0.999838181798,0.847248,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-07-29|7776|body_pct_low,2024-07-29,7776,セルシード,,,body_pct_low,陰線沈み込みリバウンド,2024-07,mature,2024-07-30,525,2024-08-05,466,-0.112380952381,-5900,-0.00427611484423,,-0.372716199756,1.38262403702,-0.425531914894,1,1,1,0.999952406411,0.8595647,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-07-29|7776|dual_top1_agreement,2024-07-29,7776,セルシード,,,dual_top1_agreement,2条件一致リバウンド,2024-07,mature,2024-07-30,525,2024-08-05,466,-0.112380952381,-5900,-0.00427611484423,,-0.372716199756,1.38262403702,-0.425531914894,1,1,1,0.999952406411,0.8595647,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-07-29|7776|dual_top1_agreement_g3_no_acute_selloff,2024-07-29,7776,セルシード,,,dual_top1_agreement_g3_no_acute_selloff,地合い安定・2条件一致,2024-07,mature,2024-07-30,525,2024-08-05,466,-0.112380952381,-5900,-0.00427611484423,,-0.372716199756,1.38262403702,-0.425531914894,1,1,1,0.999952406411,0.8595647,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-07-29|7776|mean_rank_volr20_body_pct,2024-07-29,7776,セルシード,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-07,mature,2024-07-30,525,2024-08-05,466,-0.112380952381,-5900,-0.00427611484423,,-0.372716199756,1.38262403702,-0.425531914894,1,1,1,0.999952406411,0.8595647,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-07-29|7776|volr20_low,2024-07-29,7776,セルシード,,,volr20_low,出来高沈静リバウンド,2024-07,mature,2024-07-30,525,2024-08-05,466,-0.112380952381,-5900,-0.00427611484423,,-0.372716199756,1.38262403702,-0.425531914894,1,1,1,0.999952406411,0.8595647,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-07-30|7776|body_pct_low,2024-07-30,7776,セルシード,,,body_pct_low,陰線沈み込みリバウンド,2024-07,mature,2024-07-31,488,2024-08-06,546,0.118852459016,5800,-0.0156081246472,,-0.497425334706,0.515050941699,-0.493333333333,0.5,0.25,0.375,0.999684295861,0.8387635,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-07-30|3350|mean_rank_volr20_body_pct,2024-07-30,3350,メタプラネット,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-07,mature,2024-07-31,135,2024-08-06,64.3000030518,-0.523703681098,-7069.99969482,-0.0156081246472,,0.480392156863,0.421820553612,-0.277777777778,0.25,0.5,0.375,0.999757272697,0.8418298,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-07-30|3350|volr20_low,2024-07-30,3350,メタプラネット,,,volr20_low,出来高沈静リバウンド,2024-07,mature,2024-07-31,135,2024-08-06,64.3000030518,-0.523703681098,-7069.99969482,-0.0156081246472,,0.480392156863,0.421820553612,-0.277777777778,0.25,0.5,0.375,0.999757272697,0.8418298,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-01|3350|body_pct_low,2024-08-01,3350,メタプラネット,,,body_pct_low,陰線沈み込みリバウンド,2024-08,mature,2024-08-02,85.9000015259,2024-08-08,89.3000030518,0.0395809250929,340.000152588,-0.00916730863506,,-0.290400024414,2.08833548658,-0.918182026256,1,0.5,0.75,0.999687309358,0.8429348,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-01|7776|mean_rank_volr20_body_pct,2024-08-01,7776,セルシード,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-08,mature,2024-08-02,512,2024-08-08,655,0.279296875,14300,-0.00916730863506,,-0.501379944802,0.992550890182,0.888888888889,0.5,1,0.75,0.999846720274,0.85181606,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-01|7776|volr20_low,2024-08-01,7776,セルシード,,,volr20_low,出来高沈静リバウンド,2024-08,mature,2024-08-02,512,2024-08-08,655,0.279296875,14300,-0.00916730863506,,-0.501379944802,0.992550890182,0.888888888889,0.5,1,0.75,0.999846720274,0.85181606,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-02|3350|body_pct_low,2024-08-02,3350,メタプラネット,,,body_pct_low,陰線沈み込みリバウンド,2024-08,mature,2024-08-05,67.5,2024-08-09,119,0.762962962963,5150,-0.0588914549654,,-0.434482758621,1.67196323676,-0.197969651271,1,0.25,0.625,0.999409873054,0.83261997,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-02|4935|mean_rank_volr20_body_pct,2024-08-02,4935,リベルタ,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-08,mature,2024-08-05,160.199996948,2024-08-09,184.800003052,0.153558093459,2460.00061035,-0.0588914549654,,-0.296711537161,0.148124007007,0.0109888359396,0.25,0.5,0.375,0.999222871788,0.8251109,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-02|4935|volr20_low,2024-08-02,4935,リベルタ,,,volr20_low,出来高沈静リバウンド,2024-08,mature,2024-08-05,160.199996948,2024-08-09,184.800003052,0.153558093459,2460.00061035,-0.0588914549654,,-0.296711537161,0.148124007007,0.0109888359396,0.25,0.5,0.375,0.999222871788,0.8251109,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-05|7776|body_pct_low,2024-08-05,7776,セルシード,,,body_pct_low,陰線沈み込みリバウンド,2024-08,mature,2024-08-06,543,2024-08-13,626,0.152854511971,8300,-0.19487250732,,-0.268445839874,1.03759365041,-0.78527607362,1,1,1,0.999753219641,0.8454695,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-05|7776|dual_top1_agreement,2024-08-05,7776,セルシード,,,dual_top1_agreement,2条件一致リバウンド,2024-08,mature,2024-08-06,543,2024-08-13,626,0.152854511971,8300,-0.19487250732,,-0.268445839874,1.03759365041,-0.78527607362,1,1,1,0.999753219641,0.8454695,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-05|7776|mean_rank_volr20_body_pct,2024-08-05,7776,セルシード,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-08,mature,2024-08-06,543,2024-08-13,626,0.152854511971,8300,-0.19487250732,,-0.268445839874,1.03759365041,-0.78527607362,1,1,1,0.999753219641,0.8454695,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-05|7776|volr20_low,2024-08-05,7776,セルシード,,,volr20_low,出来高沈静リバウンド,2024-08,mature,2024-08-06,543,2024-08-13,626,0.152854511971,8300,-0.19487250732,,-0.268445839874,1.03759365041,-0.78527607362,1,1,1,0.999753219641,0.8454695,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-06|3350|body_pct_low,2024-08-06,3350,メタプラネット,,,body_pct_low,陰線沈み込みリバウンド,2024-08,mature,2024-08-07,74.3000030518,2024-08-14,108,0.4535665621,3369.99969482,-0.122773230621,,-0.707727258856,1.66474789894,-0.120567172497,1,1,1,0.999133969546,0.822636,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-06|3350|dual_top1_agreement,2024-08-06,3350,メタプラネット,,,dual_top1_agreement,2条件一致リバウンド,2024-08,mature,2024-08-07,74.3000030518,2024-08-14,108,0.4535665621,3369.99969482,-0.122773230621,,-0.707727258856,1.66474789894,-0.120567172497,1,1,1,0.999133969546,0.822636,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-06|3350|dual_top1_agreement_g3_no_acute_selloff,2024-08-06,3350,メタプラネット,,,dual_top1_agreement_g3_no_acute_selloff,地合い安定・2条件一致,2024-08,mature,2024-08-07,74.3000030518,2024-08-14,108,0.4535665621,3369.99969482,-0.122773230621,,-0.707727258856,1.66474789894,-0.120567172497,1,1,1,0.999133969546,0.822636,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-06|3350|mean_rank_volr20_body_pct,2024-08-06,3350,メタプラネット,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-08,mature,2024-08-07,74.3000030518,2024-08-14,108,0.4535665621,3369.99969482,-0.122773230621,,-0.707727258856,1.66474789894,-0.120567172497,1,1,1,0.999133969546,0.822636,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-06|3350|volr20_low,2024-08-06,3350,メタプラネット,,,volr20_low,出来高沈静リバウンド,2024-08,mature,2024-08-07,74.3000030518,2024-08-14,108,0.4535665621,3369.99969482,-0.122773230621,,-0.707727258856,1.66474789894,-0.120567172497,1,1,1,0.999133969546,0.822636,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-07|7776|body_pct_low,2024-08-07,7776,セルシード,,,body_pct_low,陰線沈み込みリバウンド,2024-08,mature,2024-08-08,661,2024-08-15,578,-0.125567322239,-8300,-0.118299210226,,0.314893617021,0.892591084427,0.191011235955,1,0.5,0.75,0.999952483285,0.8647838,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-07|7776|mean_rank_volr20_body_pct,2024-08-07,7776,セルシード,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-08,mature,2024-08-08,661,2024-08-15,578,-0.125567322239,-8300,-0.118299210226,,0.314893617021,0.892591084427,0.191011235955,1,0.5,0.75,0.999952483285,0.8647838,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-07|4935|volr20_low,2024-08-07,4935,リベルタ,,,volr20_low,出来高沈静リバウンド,2024-08,mature,2024-08-08,186.199996948,2024-08-15,175.399993896,-0.058002165568,-1080.00030518,-0.118299210226,,-0.0807393269004,0.119159025981,0.722222169894,0.5,1,0.75,0.999308708434,0.82855165,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-08|4935|body_pct_low,2024-08-08,4935,リベルタ,,,body_pct_low,陰線沈み込みリバウンド,2024-08,mature,2024-08-09,178.600006104,2024-08-16,180.600006104,0.011198207904,200,-0.0915910004018,,-0.114009691321,0.0687434339743,-0.194444738788,0.333333333333,0.333333333333,0.333333333333,0.999316372421,0.82874364,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-08|4935|dual_top1_agreement,2024-08-08,4935,リベルタ,,,dual_top1_agreement,2条件一致リバウンド,2024-08,mature,2024-08-09,178.600006104,2024-08-16,180.600006104,0.011198207904,200,-0.0915910004018,,-0.114009691321,0.0687434339743,-0.194444738788,0.333333333333,0.333333333333,0.333333333333,0.999316372421,0.82874364,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-08|4935|dual_top1_agreement_g3_no_acute_selloff,2024-08-08,4935,リベルタ,,,dual_top1_agreement_g3_no_acute_selloff,地合い安定・2条件一致,2024-08,mature,2024-08-09,178.600006104,2024-08-16,180.600006104,0.011198207904,200,-0.0915910004018,,-0.114009691321,0.0687434339743,-0.194444738788,0.333333333333,0.333333333333,0.333333333333,0.999316372421,0.82874364,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-08|4935|mean_rank_volr20_body_pct,2024-08-08,4935,リベルタ,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-08,mature,2024-08-09,178.600006104,2024-08-16,180.600006104,0.011198207904,200,-0.0915910004018,,-0.114009691321,0.0687434339743,-0.194444738788,0.333333333333,0.333333333333,0.333333333333,0.999316372421,0.82874364,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-08|4935|volr20_low,2024-08-08,4935,リベルタ,,,volr20_low,出来高沈静リバウンド,2024-08,mature,2024-08-09,178.600006104,2024-08-16,180.600006104,0.011198207904,200,-0.0915910004018,,-0.114009691321,0.0687434339743,-0.194444738788,0.333333333333,0.333333333333,0.333333333333,0.999316372421,0.82874364,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-09|7776|body_pct_low,2024-08-09,7776,セルシード,,,body_pct_low,陰線沈み込みリバウンド,2024-08,mature,2024-08-13,633,2024-08-19,671,0.0600315955766,3800,-0.0289921353747,,0.200803212851,0.609911402739,-0.518518518519,0.666666666667,0.333333333333,0.5,0.999992336014,0.8719596,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-09|7776|mean_rank_volr20_body_pct,2024-08-09,7776,セルシード,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-08,mature,2024-08-13,633,2024-08-19,671,0.0600315955766,3800,-0.0289921353747,,0.200803212851,0.609911402739,-0.518518518519,0.666666666667,0.333333333333,0.5,0.999992336014,0.8719596,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-08-09|4935|volr20_low,2024-08-09,4935,リベルタ,,,volr20_low,出来高沈静リバウンド,2024-08,mature,2024-08-13,178.800003052,2024-08-19,169.600006104,-0.0514541207562,-919.999694824,-0.0289921353747,,-0.0523076766577,0.126275078559,0.348314375577,0.333333333333,1,0.666666666667,0.999751686843,0.8453952,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-04|2586|body_pct_low,2024-09-04,2586,フルッタフルッタ,,,body_pct_low,陰線沈み込みリバウンド,2024-09,mature,2024-09-05,90,2024-09-11,110,0.222222222222,2000,-0.0153846153846,,0.217391304348,0.897180410459,-0.214285714286,0.5,0.5,0.5,0.99920096062,0.8255811,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-04|2586|dual_top1_agreement,2024-09-04,2586,フルッタフルッタ,,,dual_top1_agreement,2条件一致リバウンド,2024-09,mature,2024-09-05,90,2024-09-11,110,0.222222222222,2000,-0.0153846153846,,0.217391304348,0.897180410459,-0.214285714286,0.5,0.5,0.5,0.99920096062,0.8255811,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-04|2586|mean_rank_volr20_body_pct,2024-09-04,2586,フルッタフルッタ,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-09,mature,2024-09-05,90,2024-09-11,110,0.222222222222,2000,-0.0153846153846,,0.217391304348,0.897180410459,-0.214285714286,0.5,0.5,0.5,0.99920096062,0.8255811,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-04|2586|volr20_low,2024-09-04,2586,フルッタフルッタ,,,volr20_low,出来高沈静リバウンド,2024-09,mature,2024-09-05,90,2024-09-11,110,0.222222222222,2000,-0.0153846153846,,0.217391304348,0.897180410459,-0.214285714286,0.5,0.5,0.5,0.99920096062,0.8255811,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-05|7776|body_pct_low,2024-09-05,7776,セルシード,,,body_pct_low,陰線沈み込みリバウンド,2024-09,mature,2024-09-06,938,2024-09-12,860,-0.0831556503198,-7800,-0.0145395799677,,0.0149572649573,1.2217946574,0.853211009174,1,1,1,0.999559863705,0.8379617,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-05|7776|dual_top1_agreement,2024-09-05,7776,セルシード,,,dual_top1_agreement,2条件一致リバウンド,2024-09,mature,2024-09-06,938,2024-09-12,860,-0.0831556503198,-7800,-0.0145395799677,,0.0149572649573,1.2217946574,0.853211009174,1,1,1,0.999559863705,0.8379617,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-05|7776|dual_top1_agreement_g3_no_acute_selloff,2024-09-05,7776,セルシード,,,dual_top1_agreement_g3_no_acute_selloff,地合い安定・2条件一致,2024-09,mature,2024-09-06,938,2024-09-12,860,-0.0831556503198,-7800,-0.0145395799677,,0.0149572649573,1.2217946574,0.853211009174,1,1,1,0.999559863705,0.8379617,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-05|7776|mean_rank_volr20_body_pct,2024-09-05,7776,セルシード,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-09,mature,2024-09-06,938,2024-09-12,860,-0.0831556503198,-7800,-0.0145395799677,,0.0149572649573,1.2217946574,0.853211009174,1,1,1,0.999559863705,0.8379617,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-05|7776|volr20_low,2024-09-05,7776,セルシード,,,volr20_low,出来高沈静リバウンド,2024-09,mature,2024-09-06,938,2024-09-12,860,-0.0831556503198,-7800,-0.0145395799677,,0.0149572649573,1.2217946574,0.853211009174,1,1,1,0.999559863705,0.8379617,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-06|3070|body_pct_low,2024-09-06,3070,ジェリービーンズグループ,,,body_pct_low,陰線沈み込みリバウンド,2024-09,mature,2024-09-09,131,2024-09-13,111,-0.152671755725,-2000,-0.0255952453613,,0.181818181818,12.5829301719,-0.269230769231,1,0.5,0.75,0.999486015334,0.83561826,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-06|3070|mean_rank_volr20_body_pct,2024-09-06,3070,ジェリービーンズグループ,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-09,mature,2024-09-09,131,2024-09-13,111,-0.152671755725,-2000,-0.0255952453613,,0.181818181818,12.5829301719,-0.269230769231,1,0.5,0.75,0.999486015334,0.83561826,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-06|4316|volr20_low,2024-09-06,4316,ビーマップ,,,volr20_low,出来高沈静リバウンド,2024-09,mature,2024-09-09,587,2024-09-13,535,-0.0885860306644,-5200,-0.0255952453613,,0.556786703601,3.01790105016,0.825242718447,0.5,1,0.75,0.999011908788,0.82037705,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-09|8894|body_pct_low,2024-09-09,8894,ＲＥＶＯＬＵＴＩＯＮ,,,body_pct_low,陰線沈み込みリバウンド,2024-09,mature,2024-09-10,350,2024-09-17,330,-0.0571428571429,-2000,-0.0269461077844,,0.32,1.67308361172,0.833333333333,1,0.5,0.75,0.999599741826,0.8395341,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-09|8894|mean_rank_volr20_body_pct,2024-09-09,8894,ＲＥＶＯＬＵＴＩＯＮ,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-09,mature,2024-09-10,350,2024-09-17,330,-0.0571428571429,-2000,-0.0269461077844,,0.32,1.67308361172,0.833333333333,1,0.5,0.75,0.999599741826,0.8395341,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-09|2586|volr20_low,2024-09-09,2586,フルッタフルッタ,,,volr20_low,出来高沈静リバウンド,2024-09,mature,2024-09-10,108,2024-09-17,131,0.212962962963,2300,-0.0269461077844,,0.126315789474,0.515092784008,1,0.5,1,0.75,0.999302871372,0.8285883,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-10|4316|body_pct_low,2024-09-10,4316,ビーマップ,,,body_pct_low,陰線沈み込みリバウンド,2024-09,mature,2024-09-11,611,2024-09-18,499,-0.183306055646,-11200,-0.031884057971,,0.424311926606,3.81991480164,-0.515384615385,0.75,0.25,0.5,0.999404782125,0.8329106,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-10|2586|mean_rank_volr20_body_pct,2024-09-10,2586,フルッタフルッタ,,,mean_rank_volr20_body_pct,静かな売られ過ぎバランス,2024-09,mature,2024-09-11,104,2024-09-18,122,0.173076923077,1800,-0.031884057971,,-0.00980392156863,0.550575266047,-0.4375,0.25,0.5,0.375,0.999037017235,0.8210649,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-10|2586|volr20_low,2024-09-10,2586,フルッタフルッタ,,,volr20_low,出来高沈静リバウンド,2024-09,mature,2024-09-11,104,2024-09-18,122,0.173076923077,1800,-0.031884057971,,-0.00980392156863,0.550575266047,-0.4375,0.25,0.5,0.375,0.999037017235,0.8210649,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-11|3350|body_pct_low,2024-09-11,3350,メタプラネット,,,body_pct_low,陰線沈み込みリバウンド,2024-09,mature,2024-09-12,112.199996948,2024-09-19,109.900001526,-0.0204990684931,-229.999542236,-0.0253968253968,,-0.327607371324,0.70395705072,-0.121621802743,1,1,1,0.999295486535,0.8283098,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
2024-09-11|3350|dual_top1_agreement,2024-09-11,3350,メタプラネット,,,dual_top1_agreement,2条件一致リバウンド,2024-09,mature,2024-09-12,112.199996948,2024-09-19,109.900001526,-0.0204990684931,-229.999542236,-0.0253968253968,,-0.327607371324,0.70395705072,-0.121621802743,1,1,1,0.999295486535,0.8283098,EXACT_CANONICAL_2023_2026,,,,not_requested_historical,,,2026-09-19T23:38:33.900788+09:00,2026-09-19T23:38:33.900788+09:00
