date,symbol,family,spec_hash,identity_key,score,raw_rank,daily_candidate_count,tie_break_json,volr20_rank_value,tail_cdf,tail_p,ret1,ret10,volr20,market_median_ret5_lag1,cooldown_status,cooldown_blocked,post_cooldown_count,cooldown_blocked_count,year
2023-04-07,7997,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,7997,13.381435116706951,3,3,"{""tail_cdf"":0.9995024598662556,""tail_p"":0.8365561}",13.381435116706951,0.9995024598662556,0.8365561,-0.1024930747922437,0.5034802784222738,13.381435116706951,-0.010917030274868,DETECTED,False,1,2,2023
2023-04-10,6775,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,6775,1.170783734193805,1,2,"{""tail_cdf"":0.9990919022733756,""tail_p"":0.8200797}",1.170783734193805,0.9990919022733756,0.8200797,0.1238095238095238,0.3937007874015747,1.170783734193805,-0.0149382469244301,DETECTED,False,2,0,2023
2023-04-10,7692,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,7692,5.594566764590084,2,2,"{""tail_cdf"":0.9993145775779886,""tail_p"":0.8286214}",5.594566764590084,0.9993145775779886,0.8286214,0.1005265706728841,0.439574218427978,5.594566764590084,-0.0149382469244301,DETECTED,False,2,0,2023
2023-04-27,6775,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,6775,3.230625202409042,1,2,"{""tail_cdf"":0.9992902224665464,""tail_p"":0.82752013}",3.230625202409042,0.9992902224665464,0.82752013,0.1807228915662651,-0.0360655737704918,3.230625202409042,-0.0043715848587453,DETECTED,False,2,0,2023
2023-04-27,7601,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,7601,5.690065631622679,2,2,"{""tail_cdf"":0.9998086384100984,""tail_p"":0.8508994}",5.690065631622679,0.9998086384100984,0.8508994,0.3067484662576687,0.086734693877551,5.690065631622679,-0.0043715848587453,DETECTED,False,2,0,2023
2023-04-28,6775,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,6775,0.9832025577024958,1,2,"{""tail_cdf"":0.9992345536403932,""tail_p"":0.8252565}",0.9832025577024958,0.9992345536403932,0.8252565,-0.0136054421768707,-0.0705128205128204,0.9832025577024958,-0.0041601946577429,COOLDOWN_BLOCKED,True,0,2,2023
2023-04-28,7601,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,7601,4.574232032735865,2,2,"{""tail_cdf"":0.999425915230295,""tail_p"":0.8326644}",4.574232032735865,0.999425915230295,0.8326644,0.1267605633802817,0.3333333333333332,4.574232032735865,-0.0041601946577429,COOLDOWN_BLOCKED,True,0,2,2023
2023-05-17,3133,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,3133,1.2881663535396135,1,3,"{""tail_cdf"":0.9999034832881314,""tail_p"":0.85083115}",1.2881663535396135,0.9999034832881314,0.85083115,0.1628865979381444,0.2207792207792207,1.2881663535396135,-0.0051238297019153,DETECTED,False,3,0,2023
2023-05-17,2435,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,2435,3.2086326631337028,2,3,"{""tail_cdf"":0.9996686259559175,""tail_p"":0.8338946}",3.2086326631337028,0.9996686259559175,0.8338946,-0.0877742946708464,0.3227272727272727,3.2086326631337028,-0.0051238297019153,DETECTED,False,3,0,2023
2023-05-17,3192,monster_weak_early_v20_lag1,3398a83d1ac17dfc246c13208d80a7604d6c5cc4b56e8a16844bfd487a1c6a5c,3192,5.023464025431976,3,3,"{""tail_cdf"":0.9997683598915152,""tail_p"":0.83949554}",5.023464025431976,0.9997683598915152,0.83949554,-0.0811965811965812,0.3271604938271604,5.023464025431976,-0.0051238297019153,DETECTED,False,3,0,2023
